Date,Total,China_daily,US_daily,United_Kingdom_daily,Italy_daily,France_daily,Germany_daily,Spain_daily,Iran_daily,Total_daily,China_daily_7d,US_daily_7d,United_Kingdom_daily_7d,Italy_daily_7d,France_daily_7d,Germany_daily_7d,Spain_daily_7d,Iran_daily_7d,Total_daily_7d
2021-01-18,38886014,279.0,140826.0,37610.0,8825.0,3798.0,7141.0,84287.0,5806.0,288572.0,233,209543,45104,14440,18313,17091,32096,6229,343048
2021-01-19,39162644,190.0,156901.0,33443.0,10496.0,24023.0,11369.0,34291.0,5917.0,276630.0,224,200270,43359,13905,18922,16886,33360,6159,333086
2021-01-20,39493328,240.0,187397.0,38989.0,13568.0,26758.0,15974.0,41576.0,6182.0,330684.0,233,194278,42120,13590,19326,16368,33747,6140,325802
2021-01-21,39831832,238.0,192561.0,37981.0,14055.0,22710.0,20398.0,44357.0,6204.0,338504.0,233,188132,40574,13135,19522,15687,34958,6101,318343
2021-01-22,40168230,260.0,191775.0,40327.0,13633.0,23324.0,17862.0,42885.0,6332.0,336398.0,239,180529,38352,12776,19809,15043,35342,6080,308170
2021-01-23,40440304,230.0,178181.0,33642.0,13331.0,24093.0,16417.0,0.0,6180.0,272074.0,241,174886,37238,12350,20193,14720,35342,6091,301061
2021-01-24,40659083,271.0,140143.0,30099.0,11628.0,18436.0,12257.0,0.0,5945.0,218779.0,244,169683,36013,12219,20449,14488,35342,6081,294520
2021-01-25,40930751,115.0,129602.0,22231.0,8559.0,4301.0,6729.0,93822.0,6309.0,271668.0,221,168080,33816,12181,20521,14429,36704,6153,292105
2021-01-26,41184113,161.0,151010.0,20198.0,10584.0,22142.0,6412.0,36435.0,6420.0,253362.0,216,167238,31924,12194,20252,13721,37011,6225,288781
2021-01-27,41467330,172.0,155456.0,25356.0,15191.0,26951.0,13198.0,40285.0,6608.0,283217.0,207,162675,29976,12426,20280,13325,36826,6285,282000
2021-01-28,41760159,108.0,166765.0,28809.0,14360.0,23808.0,17553.0,34899.0,6527.0,292829.0,188,158990,28666,12469,20436,12918,35475,6332,275475
2021-01-29,42048713,132.0,163738.0,29173.0,13563.0,23235.0,14022.0,38118.0,6573.0,288554.0,170,154985,27073,12459,20424,12370,34794,6366,268640
2021-01-30,42278530,129.0,150937.0,23355.0,12713.0,24045.0,12321.0,0.0,6317.0,229817.0,155,151093,25603,12371,20417,11785,34794,6386,262604
2021-01-31,42460670,56.0,112855.0,21184.0,11249.0,19336.0,11192.0,0.0,6268.0,182140.0,125,147195,24329,12317,20545,11632,34794,6432,257370
2021-02-01,42708946,75.0,125321.0,18676.0,7925.0,4388.0,5608.0,79686.0,6597.0,248276.0,119,146583,23822,12226,20558,11472,32775,6473,254028
2021-02-02,42917935,59.0,117030.0,16914.0,9651.0,23337.0,6114.0,29064.0,6820.0,208989.0,104,141729,23352,12093,20729,11430,31722,6530,247689
2021-02-03,43149366,51.0,124370.0,19251.0,13182.0,26406.0,9705.0,31596.0,6870.0,231431.0,87,137288,22480,11806,20651,10931,30480,6567,240291
2021-02-04,43360067,48.0,125034.0,20732.0,13656.0,20.0,14211.0,29960.0,7040.0,210701.0,79,131326,21326,11706,17252,10453,29775,6641,228558
2021-02-05,43618788,75.0,131110.0,19189.0,14213.0,45607.0,12908.0,28565.0,7054.0,258721.0,70,126665,19900,11798,20448,10294,28410,6709,224296
2021-02-06,43805545,39.0,116859.0,18357.0,13439.0,20588.0,10485.0,0.0,6990.0,186757.0,58,121797,19186,11902,19955,10032,28410,6806,218145
2021-02-07,43957978,52.0,89428.0,15917.0,11640.0,19715.0,8616.0,0.0,7065.0,152433.0,57,118450,18434,11958,20009,9664,28410,6919,213901
2021-02-08,44126231,62.0,82801.0,14127.0,7969.0,4343.0,4535.0,47095.0,7321.0,168253.0,55,112376,17784,11964,20002,9511,23754,7023,202469
2021-02-09,44291159,54.0,95379.0,12442.0,10612.0,19020.0,3379.0,16402.0,7640.0,164928.0,54,109283,17145,12102,19386,9120,21945,7140,196175
2021-02-10,44471673,23.0,95281.0,13083.0,12947.0,25409.0,8072.0,18114.0,7585.0,180514.0,50,105127,16264,12068,19243,8887,20019,7242,188901
2021-02-11,44663820,49.0,106775.0,13546.0,15137.0,21076.0,10237.0,17853.0,7474.0,192147.0,51,102519,15237,12280,22251,8319,18290,7304,186250
2021-02-12,44845971,36.0,100583.0,15191.0,13893.0,20709.0,9860.0,14581.0,7298.0,182151.0,45,98158,14666,12234,18694,7883,16292,7339,175312
2021-02-13,45000351,32.0,90760.0,13360.0,13523.0,21231.0,8354.0,0.0,7120.0,154380.0,44,94430,13952,12246,18786,7579,16292,7358,170687
2021-02-14,45120927,37.0,68306.0,10994.0,11060.0,16675.0,6114.0,0.0,7390.0,120576.0,42,91412,13249,12163,18352,7222,16292,7404,166136
2021-02-15,45240377,32.0,55450.0,9781.0,7344.0,4406.0,4426.0,30251.0,7760.0,119450.0,38,87505,12628,12074,18361,7206,13886,7467,159164
2021-02-16,45362151,24.0,59224.0,10638.0,10368.0,19596.0,3856.0,10057.0,8011.0,121774.0,33,82340,12370,12039,18443,7274,12979,7520,152999
2021-02-17,45507322,32.0,68846.0,12760.0,12066.0,25040.0,7556.0,10829.0,8042.0,145171.0,35,78563,12324,11913,18390,7200,11939,7585,147950
2021-02-18,45661096,38.0,72579.0,12096.0,13755.0,22518.0,10207.0,14515.0,8066.0,153774.0,33,73678,12117,11716,18596,7196,11462,7670,142468
2021-02-19,45816535,29.0,75152.0,12096.0,15470.0,24127.0,9113.0,11435.0,8017.0,155439.0,32,70045,11675,11941,19085,7089,11012,7772,138652
2021-02-20,45955177,33.0,73782.0,10456.0,14914.0,22371.0,9164.0,0.0,7922.0,138642.0,32,67620,11260,12140,19248,7205,11012,7887,136404
2021-02-21,46071418,36.0,55264.0,9838.0,13450.0,22046.0,7676.0,0.0,7931.0,116241.0,32,65757,11095,12481,20015,7428,11012,7964,135784
2021-02-22,46185342,32.0,55484.0,10656.0,9617.0,4654.0,4369.0,20849.0,8263.0,113924.0,32,65762,11220,12806,20050,7420,9669,8036,134995
2021-02-23,46320928,32.0,73861.0,8527.0,13299.0,20193.0,3883.0,7461.0,8330.0,135586.0,33,67853,10918,13224,20136,7424,9298,8082,136968
2021-02-24,46479347,32.0,75023.0,9946.0,16402.0,31527.0,8007.0,9212.0,8270.0,158419.0,33,68735,10516,13844,21062,7488,9067,8114,138861
2021-02-25,46641599,27.0,77277.0,10020.0,19871.0,25414.0,11869.0,9568.0,8206.0,162252.0,32,69406,10220,14718,21476,7726,8361,8134,140072
2021-02-26,46797790,40.0,75419.0,8587.0,20488.0,25216.0,9997.0,8341.0,8103.0,156191.0,33,69444,9719,15434,21632,7852,7919,8146,140179
2021-02-27,46937327,44.0,71286.0,7458.0,18902.0,24110.0,9762.0,0.0,7975.0,139537.0,35,69088,9290,16004,21880,7938,7919,8154,140307
2021-02-28,47048481,47.0,51761.0,6054.0,17440.0,19952.0,7890.0,0.0,8010.0,111154.0,36,68587,8750,16574,21581,7968,7919,8165,139580
2021-03-01,47151482,37.0,50444.0,5464.0,13106.0,4730.0,4732.0,15978.0,8510.0,103001.0,37,67867,8008,17073,21592,8020,7223,8201,138020
2021-03-02,47194362,27.0,58417.0,6410.0,17063.0,22872.0,3943.0,-74347.0,8495.0,42880.0,36,65661,7706,17610,21974,8029,-4464,8224,124776
2021-03-03,47339207,40.0,67053.0,6420.0,20840.0,26811.0,9019.0,6137.0,8525.0,144845.0,37,64522,7202,18244,21301,8173,-4903,8261,122837
2021-03-04,47489310,30.0,68946.0,6643.0,22845.0,25286.0,11912.0,6037.0,8404.0,150103.0,38,63332,6719,18669,21282,8179,-5408,8289,121102
2021-03-05,47636365,31.0,67880.0,6026.0,24010.0,23507.0,10580.0,6654.0,8367.0,147055.0,37,62255,6354,19172,21038,8263,-5649,8327,119796
2021-03-06,47768353,45.0,61031.0,6118.0,23633.0,23392.0,9557.0,0.0,8212.0,131988.0,37,60790,6162,19848,20936,8233,-5649,8360,118718
2021-03-07,47873936,41.0,41609.0,5261.0,20724.0,21835.0,8103.0,0.0,8010.0,105583.0,36,59340,6049,20317,21205,8264,-5649,8360,117922
2021-03-08,47967604,32.0,44098.0,4822.0,13882.0,5552.0,5011.0,11958.0,8313.0,93668.0,35,58433,5957,20428,21322,8304,-6223,8332,116589
2021-03-09,48088735,35.0,55505.0,5868.0,19725.0,23180.0,4252.0,4012.0,8554.0,121131.0,36,58017,5880,20808,21366,8348,4971,8341,127768
2021-03-10,48229369,35.0,57773.0,6022.0,22275.0,29661.0,9146.0,7119.0,8603.0,140634.0,36,56692,5823,21013,21773,8366,5111,8352,127166
2021-03-11,48380695,40.0,61791.0,6835.0,25649.0,28092.0,14356.0,6255.0,8308.0,151326.0,37,55670,5850,21414,22174,8715,5143,8338,127341
2021-03-12,48528192,74.0,62604.0,6684.0,26790.0,25075.0,12834.0,5348.0,8088.0,147497.0,43,54916,5944,21811,22398,9037,4956,8298,127404
2021-03-13,48666973,74.0,56820.0,5617.0,26031.0,29763.0,12674.0,0.0,7802.0,138781.0,47,54314,5873,22154,23308,9482,4956,8240,128374
2021-03-14,48777121,39.0,39276.0,4695.0,21304.0,26451.0,10790.0,0.0,7593.0,110148.0,47,53981,5792,22237,23968,9866,4956,8180,129026
2021-03-15,48881004,51.0,51034.0,5130.0,15252.0,6474.0,6604.0,11358.0,7980.0,103883.0,50,54972,5836,22432,24099,10094,4870,8133,130486
2021-03-16,49009683,27.0,54065.0,5362.0,20376.0,30027.0,5480.0,4962.0,8380.0,128679.0,49,54766,5764,22525,25078,10269,5006,8108,131564
2021-03-17,49163670,31.0,59274.0,5793.0,23040.0,38520.0,13435.0,6092.0,7802.0,153987.0,48,54981,5731,22635,26343,10882,4859,7993,133472
2021-03-18,49323644,27.0,62389.0,6333.0,24901.0,35074.0,17504.0,6216.0,7530.0,159974.0,46,55066,5659,22528,27341,11332,4854,7882,134707
2021-03-19,49476099,22.0,61634.0,4872.0,25707.0,35118.0,17482.0,0.0,7620.0,152455.0,39,54927,5400,22373,28775,11996,4090,7815,135415
2021-03-20,49623459,27.0,58865.0,5639.0,23913.0,35343.0,16033.0,0.0,7540.0,147360.0,32,55220,5403,22070,29572,12475,4090,7778,136641
2021-03-21,49735914,19.0,35378.0,5356.0,20045.0,30664.0,13733.0,0.0,7260.0,112455.0,29,54663,5498,21891,30174,12896,4090,7730,136970
2021-03-22,49860629,34.0,47427.0,5407.0,24501.0,15809.0,7709.0,16471.0,7357.0,124715.0,27,54147,5537,23212,31508,13054,4820,7641,139946
2021-03-23,49972665,35.0,52859.0,5416.0,18739.0,14696.0,7485.0,5516.0,7290.0,112036.0,28,53975,5545,22978,29318,13340,4899,7486,137569
2021-03-24,50176133,28.0,87758.0,5627.0,21246.0,65391.0,15813.0,0.0,7605.0,203468.0,27,58044,5521,22722,33156,13680,4029,7457,144638
2021-03-25,50362991,28.0,67629.0,6277.0,23681.0,45661.0,22657.0,13419.0,7506.0,186858.0,28,58793,5513,22547,34669,14416,5058,7454,148478
2021-03-26,50548749,54.0,76372.0,6235.0,24076.0,41882.0,21573.0,7586.0,7980.0,185758.0,32,60898,5708,22314,35635,15000,6142,7505,153236
2021-03-27,50711805,41.0,64055.0,3909.0,23834.0,42625.0,20472.0,0.0,8120.0,163056.0,34,61640,5461,22303,36675,15635,6142,7588,155478
2021-03-28,50844759,28.0,46320.0,3947.0,19604.0,37128.0,17176.0,0.0,8751.0,132954.0,35,63203,5260,22240,37599,16126,6142,7801,158406
2021-03-29,50972135,31.0,65872.0,4784.0,12900.0,9106.0,9872.0,15501.0,9310.0,127376.0,35,65838,5171,20583,36641,16435,6003,8080,158787
2021-03-30,51109487,21.0,61691.0,4069.0,16055.0,30723.0,9549.0,4994.0,10250.0,137352.0,33,67100,4978,20199,38931,16730,5929,8503,162403
2021-03-31,51302014,28.0,69532.0,4115.0,23887.0,59050.0,17051.0,8534.0,10330.0,192527.0,33,64496,4762,20577,38025,16907,7148,8892,160840
2021-04-01,51499449,60.0,76859.0,4565.0,22184.0,50676.0,24300.0,7041.0,11750.0,197435.0,38,65814,4518,20363,38741,17142,6237,9499,162351
2021-04-02,51679111,66.0,74025.0,3423.0,21917.0,46683.0,21888.0,0.0,11660.0,179662.0,39,65479,4116,20054,39427,17187,5153,10024,161480
2021-04-03,51807987,38.0,64881.0,3424.0,21247.0,166.0,18129.0,9571.0,11420.0,128876.0,39,65597,4047,19685,33362,16852,6520,10496,156597
2021-04-04,51970897,54.0,37923.0,2405.0,18017.0,80635.0,12196.0,0.0,11680.0,162910.0,43,64398,3826,19458,39577,16141,6520,10914,160877
2021-04-05,52095093,55.0,67090.0,2831.0,10680.0,10793.0,8497.0,10360.0,13890.0,124196.0,46,64572,3547,19141,39818,15944,5786,11569,160423
2021-04-06,52207104,23.0,62827.0,2404.0,7763.0,8056.0,6885.0,6623.0,17430.0,112011.0,46,64734,3310,17956,36580,15564,6018,12594,156802
2021-04-07,52339748,37.0,75778.0,2797.0,13686.0,927.0,9677.0,8788.0,20954.0,132644.0,48,65626,3121,16499,28277,14510,6055,14112,148248
2021-04-08,52590105,32.0,80065.0,3124.0,17209.0,97033.0,20407.0,9901.0,22586.0,250357.0,44,66084,2915,15788,34899,13954,6463,15660,155808
2021-04-09,52748015,39.0,84753.0,-4787.0,18924.0,164.0,25464.0,10875.0,22478.0,157910.0,40,67617,1743,15361,28253,14465,8017,17205,152701
2021-04-10,52884004,23.0,70535.0,2713.0,17551.0,1404.0,24097.0,0.0,19666.0,135989.0,38,68424,1641,14833,28430,15318,6650,18383,153717
2021-04-11,53105798,51.0,47456.0,1730.0,15737.0,117902.0,17855.0,0.0,21063.0,221794.0,37,69786,1545,14507,33754,16126,6650,19724,162129
2021-04-12,53249330,32.0,62184.0,3686.0,9780.0,8550.0,13245.0,22744.0,23311.0,143532.0,34,69085,1667,14379,33434,16804,8419,21070,164891
2021-04-13,53427145,39.0,80841.0,2504.0,13439.0,39130.0,10810.0,6292.0,24760.0,177815.0,36,71659,1681,15189,37873,17365,8371,22117,174292
2021-04-14,53622721,25.0,75605.0,2530.0,16160.0,43507.0,21693.0,10474.0,25582.0,195576.0,34,71634,1643,15543,43956,19082,8612,22778,183282
2021-04-15,53818675,32.0,73980.0,2767.0,16963.0,38045.0,29426.0,9663.0,25078.0,195954.0,34,70765,1592,15508,35529,20370,8578,23134,175510
2021-04-16,54019081,63.0,83473.0,2807.0,15923.0,36450.0,25831.0,10598.0,25261.0,200406.0,38,70582,2677,15079,40713,20422,8539,23532,181581
2021-04-17,54173246,51.0,55488.0,2273.0,15364.0,35873.0,23804.0,0.0,21312.0,154165.0,42,68432,2614,14767,45637,20381,8539,23767,184177
2021-04-18,54301907,52.0,43830.0,1884.0,12688.0,29378.0,19185.0,0.0,21644.0,128661.0,42,67914,2636,14331,32990,20571,8539,23850,170873
2021-04-19,54435971,35.0,58550.0,3054.0,8863.0,6708.0,11437.0,21071.0,24346.0,134064.0,42,67395,2546,14200,32727,20312,8300,23998,169520
2021-04-20,54592223,36.0,62440.0,2531.0,12069.0,44075.0,9609.0,0.0,25492.0,156252.0,42,64767,2549,14004,33434,20141,7401,24102,166440
2021-04-21,54775254,14.0,64347.0,2422.0,13836.0,34924.0,24884.0,17718.0,24886.0,183031.0,40,63158,2534,13672,32208,20597,8436,24003,164648
2021-04-22,54958660,48.0,66718.0,2766.0,16046.0,33404.0,29518.0,10814.0,24092.0,183406.0,43,62121,2534,13541,31545,20610,8600,23862,162855
2021-04-23,55133569,39.0,62896.0,2698.0,14758.0,32340.0,27543.0,11731.0,22904.0,174909.0,39,59181,2518,13375,30957,20854,8762,23525,159213
2021-04-24,55278767,26.0,54972.0,2122.0,13814.0,32642.0,23392.0,0.0,18230.0,145198.0,36,59108,2497,13153,30496,20795,8762,23085,157932
2021-04-25,55390900,31.0,34769.0,1733.0,13157.0,24505.0,18773.0,0.0,19165.0,112133.0,33,57813,2475,13220,29800,20737,8762,22731,155570
2021-04-26,55502519,32.0,42286.0,2119.0,8440.0,5957.0,11907.0,19852.0,21026.0,111619.0,32,55490,2342,13160,29692,20804,8588,22256,152364
2021-04-27,55637857,30.0,52284.0,2698.0,10398.0,30324.0,10976.0,7665.0,20963.0,135338.0,31,54039,2365,12921,27728,20999,9683,21609,149376
2021-04-28,55792803,39.0,55187.0,2187.0,13382.0,31542.0,22231.0,8665.0,21713.0,154946.0,35,52730,2332,12856,27245,20620,8390,21156,145364
2021-04-29,55949768,41.0,58826.0,2459.0,14314.0,26547.0,24736.0,10143.0,19899.0,156965.0,34,51603,2288,12609,26265,19937,8294,20557,141587
2021-04-30,56100789,38.0,58102.0,2397.0,13445.0,24303.0,24329.0,9135.0,19272.0,151021.0,34,50918,2245,12421,25117,19478,7923,20038,138174
2021-05-01,56226161,35.0,48777.0,1911.0,12964.0,25670.0,18935.0,0.0,17080.0,125372.0,35,50033,2215,12300,24121,18841,7923,19874,135342
2021-05-02,56312473,29.0,30555.0,1674.0,9145.0,9921.0,16290.0,0.0,18698.0,86312.0,35,49431,2206,11727,22038,18486,7923,19807,131653
2021-05-03,56414757,31.0,44621.0,1674.0,5946.0,3767.0,9160.0,16353.0,20732.0,102284.0,35,49765,2143,11371,21725,18094,7423,19765,130320
2021-05-04,56525351,26.0,42896.0,1983.0,9113.0,24377.0,7534.0,4515.0,20150.0,110594.0,34,48423,2041,11187,20875,17602,6973,19649,126785
2021-05-05,56650376,20.0,46044.0,2155.0,10579.0,26004.0,18034.0,6317.0,15872.0,125025.0,31,47117,2036,10787,20084,17003,6638,18815,122510
2021-05-06,56781027,20.0,46180.0,2618.0,11798.0,21713.0,21953.0,7960.0,18409.0,130651.0,28,45311,2059,10427,19394,16605,6326,18602,118751
2021-05-07,56905393,27.0,48414.0,2490.0,10549.0,19139.0,18485.0,8186.0,17076.0,124366.0,27,43927,2072,10013,18656,15770,6190,18288,114943
2021-05-08,57003343,23.0,35657.0,2056.0,10174.0,20779.0,15685.0,0.0,13576.0,97950.0,25,42052,2093,9615,17957,15306,6190,17788,111026
2021-05-09,57072219,21.0,22870.0,1771.0,8289.0,9128.0,12656.0,0.0,14141.0,68876.0,24,40955,2107,9493,17844,14787,6190,17137,108535
2021-05-10,57154699,36.0,32377.0,2377.0,5077.0,3299.0,6922.0,13984.0,18408.0,82480.0,25,39205,2207,9368,17777,14467,5852,16805,105706
2021-05-11,57248638,38.0,35478.0,2490.0,6943.0,19791.0,6125.0,4941.0,18133.0,93939.0,26,38146,2280,9058,17122,14266,5913,16516,103327
2021-05-12,57354186,18.0,36151.0,2297.0,7848.0,21498.0,14909.0,6418.0,16409.0,105548.0,26,36732,2300,8668,16478,13819,5927,16593,100544
2021-05-13,57460518,23.0,38737.0,2663.0,8082.0,19461.0,17419.0,5701.0,14246.0,106332.0,27,35669,2306,8137,16156,13172,5604,15998,97070
2021-05-14,57547403,37.0,42217.0,2198.0,7562.0,7043.0,11336.0,6347.0,10145.0,86885.0,28,34784,2265,7711,14428,12150,5342,15008,91716
2021-05-15,57618221,46.0,30758.0,2060.0,6652.0,15685.0,7894.0,0.0,7723.0,70818.0,31,34084,2265,7208,13701,11037,5342,14172,87840
2021-05-16,57677451,46.0,17692.0,1927.0,5748.0,14026.0,8500.0,0.0,11291.0,59230.0,35,33344,2287,6845,14400,10444,5342,13765,86462
2021-05-17,57742319,37.0,25243.0,1991.0,3454.0,3351.0,5412.0,11061.0,14319.0,64868.0,35,32325,2232,6613,14408,10228,4924,13181,83946
2021-05-18,57812703,29.0,28918.0,-2362.0,4449.0,17223.0,4209.0,3988.0,13930.0,70384.0,34,31388,1539,6256,14041,9954,4788,12580,80581
2021-05-19,57898944,25.0,29604.0,2146.0,5500.0,19057.0,11040.0,6080.0,12789.0,86241.0,35,30453,1518,5921,13692,9401,4740,12063,77823
2021-05-20,57619257,40.0,30219.0,2699.0,5736.0,-348840.0,12298.0,5733.0,12428.0,-279687.0,37,29236,1523,5586,-38922,8670,4744,11804,22677
2021-05-21,57693656,36.0,28825.0,2709.0,5215.0,12803.0,8769.0,4792.0,11250.0,74399.0,37,27323,1596,5251,-38099,8303,4522,11961,20893
2021-05-22,57749847,42.0,21213.0,2524.0,4714.0,12611.0,7082.0,0.0,8005.0,56191.0,36,25959,1662,4974,-38538,8187,4522,12002,18804
2021-05-23,57794870,39.0,13785.0,2095.0,3993.0,9766.0,6714.0,0.0,8631.0,45023.0,35,25401,1686,4723,-39147,7932,4522,11622,16774
2021-05-24,57848620,37.0,21874.0,2366.0,2489.0,2230.0,2682.0,11067.0,11005.0,53750.0,35,24920,1740,4585,-39307,7542,4523,11148,15186
2021-05-25,57901179,31.0,24592.0,2418.0,3220.0,3155.0,1911.0,5359.0,11873.0,52559.0,36,24302,2422,4410,-41317,7214,4719,10854,12639
2021-05-26,57963489,31.0,24595.0,2991.0,3935.0,12657.0,2626.0,5007.0,10468.0,62310.0,37,23586,2543,4186,-42231,6012,4565,10523,9221
2021-05-27,58033417,28.0,26843.0,3384.0,4143.0,13933.0,6313.0,5290.0,9994.0,69928.0,35,23104,2641,3958,9594,5157,4502,10175,59166
2021-05-28,58097859,42.0,22244.0,4030.0,3737.0,11274.0,7380.0,5482.0,10253.0,64442.0,36,22164,2830,3747,9375,4958,4601,10033,57743
2021-05-29,58141843,24.0,13311.0,3241.0,3348.0,11527.0,5426.0,0.0,7107.0,43984.0,33,21035,2932,3552,9220,4722,4601,9904,55999
2021-05-30,58176698,49.0,7354.0,3114.0,2948.0,8662.0,3852.0,0.0,8876.0,34855.0,35,20116,3078,3403,9063,4313,4601,9939,54547
2021-05-31,58211237,30.0,6275.0,3294.0,1818.0,370.0,1978.0,9732.0,11042.0,34539.0,34,17888,3210,3307,8797,4212,4410,9945,51802
2021-06-01,58264432,43.0,20854.0,3102.0,2483.0,9853.0,1785.0,4388.0,10687.0,53195.0,35,17354,3308,3202,9754,4194,4271,9775,51893
2021-06-02,58311220,39.0,16714.0,4264.0,2896.0,1354.0,4917.0,4984.0,11620.0,46788.0,36,16228,3490,3053,8139,4522,4268,9940,49676
2021-06-03,58371903,39.0,18394.0,5181.0,1963.0,15559.0,4640.0,5250.0,9657.0,60683.0,38,15021,3747,2742,8371,4283,4262,9892,48355
2021-06-04,58422812,43.0,17865.0,6144.0,2556.0,6958.0,3165.0,4969.0,9209.0,50909.0,38,14395,4049,2573,7755,3680,4189,9743,46422
2021-06-05,58461949,53.0,15605.0,5655.0,2434.0,6654.0,2294.0,0.0,6442.0,39137.0,42,14723,4393,2443,7059,3233,4189,9648,45729
2021-06-06,58488735,36.0,6017.0,5226.0,2275.0,5180.0,2440.0,0.0,5612.0,26786.0,40,14532,4695,2346,6561,3031,4189,9181,44577
2021-06-07,58526465,58.0,14072.0,5590.0,1270.0,1174.0,1117.0,9542.0,4907.0,37730.0,44,15646,5023,2268,6676,2908,4162,8305,45033
2021-06-08,58566976,23.0,13040.0,5979.0,1894.0,6021.0,1204.0,3504.0,8846.0,40511.0,42,14530,5434,2184,6129,2825,4036,8042,43221
2021-06-09,58618939,33.0,18565.0,7319.0,2198.0,5569.0,3254.0,4427.0,10598.0,51963.0,41,14794,5871,2084,6731,2588,3956,7896,43960
2021-06-10,58677156,49.0,14780.0,7238.0,2078.0,4483.0,3187.0,14004.0,12398.0,58217.0,42,14278,6164,2101,5148,2380,5207,8287,43608
2021-06-11,58732650,56.0,25151.0,7968.0,1892.0,3879.0,2440.0,4142.0,9966.0,55494.0,44,15319,6425,2006,4709,2277,5088,8396,44263
2021-06-12,58764479,62.0,9160.0,7558.0,1722.0,3972.0,1911.0,0.0,7444.0,31829.0,45,14398,6697,1904,4325,2222,5088,8539,43219
2021-06-13,58791156,34.0,5271.0,7325.0,1390.0,2973.0,1489.0,0.0,8195.0,26677.0,45,14291,6997,1778,4010,2086,5088,8908,43203
2021-06-14,58831638,42.0,11785.0,7619.0,907.0,698.0,549.0,8167.0,10715.0,40482.0,43,13965,7287,1726,3942,2005,4892,9737,43596
2021-06-15,58868805,47.0,10729.0,7595.0,1253.0,3243.0,652.0,3432.0,10216.0,37167.0,46,13634,7517,1634,3545,1926,4882,9933,43118
2021-06-16,58909822,54.0,11906.0,8819.0,1400.0,3064.0,1455.0,3832.0,10487.0,41017.0,49,12683,7732,1520,3187,1669,4797,9917,41555
2021-06-17,58951630,43.0,11763.0,10812.0,1323.0,2049.0,1330.0,4197.0,10291.0,41808.0,48,12252,8242,1412,2840,1404,3396,9616,39211
2021-06-18,59002879,54.0,21182.0,10289.0,1147.0,3187.0,1076.0,4214.0,10100.0,51249.0,48,11685,8574,1306,2741,1209,3406,9635,38604
2021-06-19,59033444,63.0,9051.0,10078.0,1193.0,2624.0,1108.0,0.0,6448.0,30565.0,48,11670,8934,1230,2548,1094,3406,9493,38424
2021-06-20,59059265,29.0,4921.0,9077.0,881.0,1910.0,842.0,0.0,8161.0,25821.0,47,11620,9184,1158,2396,1002,3406,9488,38301
2021-06-21,59099357,43.0,10554.0,10475.0,484.0,496.0,346.0,7209.0,10485.0,40092.0,48,11444,9592,1097,2368,973,3269,9455,38246
2021-06-22,59140949,49.0,10797.0,11488.0,834.0,2213.0,455.0,4040.0,11716.0,41592.0,48,11453,10148,1037,2220,945,3356,9670,38878
2021-06-23,59189481,27.0,12665.0,15954.0,1140.0,2330.0,1016.0,4341.0,11059.0,48532.0,44,11562,11168,1000,2116,882,3429,9751,39951
2021-06-24,59240244,42.0,14474.0,16724.0,266.0,2008.0,1008.0,4507.0,11734.0,50763.0,44,11949,12012,849,2110,836,3473,9958,41231
2021-06-25,59299482,47.0,24603.0,15331.0,751.0,1988.0,774.0,4924.0,10820.0,59238.0,43,12438,12732,793,1938,793,3574,10060,42372
2021-06-26,59337457,37.0,9370.0,17976.0,838.0,2128.0,592.0,0.0,7034.0,37975.0,39,12483,13861,742,1868,719,3574,10144,43430
2021-06-27,59369494,47.0,4622.0,14658.0,780.0,1634.0,538.0,0.0,9758.0,32037.0,42,12441,14658,728,1828,676,3574,10372,44318
2021-06-28,59429486,41.0,13623.0,22674.0,387.0,518.0,219.0,10179.0,12351.0,59992.0,41,12879,16401,714,1831,657,3999,10639,47161
2021-06-29,59481533,36.0,7477.0,20250.0,677.0,3395.0,404.0,7091.0,12717.0,52047.0,40,12405,17652,691,2000,650,4435,10782,48655
2021-06-30,59546494,22.0,15352.0,25648.0,776.0,1380.0,808.0,9227.0,11748.0,64961.0,39,12789,19037,639,1864,620,5133,10880,51002
2021-07-01,59620369,37.0,15121.0,27634.0,879.0,2664.0,892.0,12345.0,14303.0,73875.0,38,12881,20596,727,1958,604,6252,11247,54304
2021-07-02,59707573,53.0,29756.0,26866.0,794.0,2687.0,649.0,12563.0,13836.0,87204.0,39,13617,22244,733,2058,586,7344,11678,58299
2021-07-03,59750495,27.0,5414.0,24534.0,929.0,3006.0,671.0,0.0,8341.0,42922.0,38,13052,23181,746,2183,597,7344,11865,59005
2021-07-04,59796545,41.0,4285.0,23973.0,806.0,2605.0,559.0,0.0,13781.0,46050.0,37,13004,24511,750,2322,600,7344,12440,61007
2021-07-05,59882761,36.0,8902.0,27152.0,480.0,802.0,212.0,32607.0,16025.0,86216.0,36,12330,25151,763,2363,599,10548,12964,64754
2021-07-06,59968717,83.0,22282.0,28439.0,907.0,3588.0,440.0,14137.0,16080.0,85956.0,43,14445,26321,796,2390,604,11554,13445,69598
2021-07-07,60061760,56.0,20177.0,32136.0,1010.0,4083.0,985.0,17384.0,17212.0,93043.0,48,15134,27248,829,2776,630,12719,14225,73609
2021-07-08,60162274,33.0,20863.0,32103.0,1391.0,4446.0,970.0,17317.0,23391.0,100514.0,47,15954,27886,902,3031,641,13430,15524,77415
